id;id_ra;cod_natureza;mes;ano;quantidade
21035;21;2;11;2023;3
21036;21;2;12;2023;3
21037;21;23;1;2023;1
21038;21;23;2;2023;0
21039;21;23;3;2023;4
21040;21;23;4;2023;4
21041;21;23;5;2023;0
21042;21;23;6;2023;2
21043;21;23;7;2023;2
21044;21;23;8;2023;7
21045;21;23;9;2023;3
21046;21;23;10;2023;4
21047;21;23;11;2023;4
21048;21;23;12;2023;1
21049;21;7;1;2023;0
21050;21;7;2;2023;0
21051;21;7;3;2023;1
21052;21;7;4;2023;0
21053;21;7;5;2023;0
21054;21;7;6;2023;0
21055;21;7;7;2023;0
21056;21;7;8;2023;0
21057;21;7;9;2023;0
21058;21;7;10;2023;0
21059;21;7;11;2023;0
21060;21;7;12;2023;0
21061;21;27;1;2023;0
21062;21;27;2;2023;0
21063;21;27;3;2023;0
21064;21;27;4;2023;0
21065;21;27;5;2023;0
21066;21;27;6;2023;0
21067;21;27;7;2023;0
21068;21;27;8;2023;0
21069;21;27;9;2023;0
21070;21;27;10;2023;0
21071;21;27;11;2023;0
21072;21;27;12;2023;0
21073;21;28;1;2023;0
21074;21;28;2;2023;0
21075;21;28;3;2023;0
21076;21;28;4;2023;0
21077;21;28;5;2023;0
21078;21;28;6;2023;0
21079;21;28;7;2023;0
21080;21;28;8;2023;0
21081;21;28;9;2023;0
21082;21;28;10;2023;0
21083;21;28;11;2023;0
21084;21;28;12;2023;0
21085;21;29;1;2023;4
21086;21;29;2;2023;3
21087;21;29;3;2023;3
21088;21;29;4;2023;1
21089;21;29;5;2023;5
21090;21;29;6;2023;3
21091;21;29;7;2023;7
21092;21;29;8;2023;2
21093;21;29;9;2023;3
21094;21;29;10;2023;11
21095;21;29;11;2023;7
21096;21;29;12;2023;7
21097;21;30;1;2023;1
21098;21;30;2;2023;4
21099;21;30;3;2023;4
21100;21;30;4;2023;0
21101;21;30;5;2023;1
21102;21;30;6;2023;0
21103;21;30;7;2023;0
21104;21;30;8;2023;4
21105;21;30;9;2023;0
21106;21;30;10;2023;0
21107;21;30;11;2023;6
21108;21;30;12;2023;0
21109;21;3;1;2023;5
21110;21;3;2;2023;14
21111;21;3;3;2023;21
21112;21;3;4;2023;14
21113;21;3;5;2023;12
21114;21;3;6;2023;17
21115;21;3;7;2023;17
21116;21;3;8;2023;14
21117;21;3;9;2023;14
21118;21;3;10;2023;14
21119;21;3;11;2023;18
21120;21;3;12;2023;13
21121;21;8;1;2023;2
21122;21;8;2;2023;0
21123;21;8;3;2023;3
21124;21;8;4;2023;0
21125;21;8;5;2023;0
21126;21;8;6;2023;4
21127;21;8;7;2023;7
21128;21;8;8;2023;1
21129;21;8;9;2023;1
21130;21;8;10;2023;2
21131;21;8;11;2023;8
21132;21;8;12;2023;2
21133;21;4;1;2023;1
21134;21;4;2;2023;1
21135;21;4;3;2023;1
21136;21;4;4;2023;0
21137;21;4;5;2023;2
21138;21;4;6;2023;0
21139;21;4;7;2023;3
21140;21;4;8;2023;0
21141;21;4;9;2023;1
21142;21;4;10;2023;1
21143;21;4;11;2023;0
21144;21;4;12;2023;0
21145;21;31;1;2023;0
21146;21;31;2;2023;1
21147;21;31;3;2023;1
21148;21;31;4;2023;1
21149;21;31;5;2023;0
21150;21;31;6;2023;4
21151;21;31;7;2023;1
21152;21;31;8;2023;3
21153;21;31;9;2023;1
21154;21;31;10;2023;0
21155;21;31;11;2023;1
21156;21;31;12;2023;0
21157;21;6;1;2023;0
21158;21;6;2;2023;0
21159;21;6;3;2023;0
21160;21;6;4;2023;0
21161;21;6;5;2023;1
21162;21;6;6;2023;0
21163;21;6;7;2023;2
21164;21;6;8;2023;0
21165;21;6;9;2023;0
21166;21;6;10;2023;0
21167;21;6;11;2023;0
21168;21;6;12;2023;0
21169;21;13;1;2023;1
21170;21;13;2;2023;0
21171;21;13;3;2023;1
21172;21;13;4;2023;1
21173;21;13;5;2023;1
21174;21;13;6;2023;1
21175;21;13;7;2023;2
21176;21;13;8;2023;3
21177;21;13;9;2023;1
21178;21;13;10;2023;1
21179;21;13;11;2023;0
21180;21;13;12;2023;1
21181;21;19;1;2023;0
21182;21;19;2;2023;0
21183;21;19;3;2023;0
21184;21;19;4;2023;0
21185;21;19;5;2023;0
21186;21;19;6;2023;1
21187;21;19;7;2023;0
21188;21;19;8;2023;0
21189;21;19;9;2023;0
21190;21;19;10;2023;0
21191;21;19;11;2023;0
21192;21;19;12;2023;0
21193;21;11;1;2023;2
21194;21;11;2;2023;3
21195;21;11;3;2023;3
21196;21;11;4;2023;2
21197;21;11;5;2023;1
21198;21;11;6;2023;1
21199;21;11;7;2023;1
21200;21;11;8;2023;0
21201;21;11;9;2023;0
21202;21;11;10;2023;6
21203;21;11;11;2023;4
21204;21;11;12;2023;5
21205;21;32;1;2023;8
21206;21;32;2;2023;3
21207;21;32;3;2023;8
21208;21;32;4;2023;2
21209;21;32;5;2023;1
21210;21;32;6;2023;3
21211;21;32;7;2023;4
21212;21;32;8;2023;1
21213;21;32;9;2023;4
21214;21;32;10;2023;4
21215;21;32;11;2023;0
21216;21;32;12;2023;2
21217;21;1;1;2024;2
21218;21;1;2;2024;3
21219;21;1;3;2024;3
21220;21;1;4;2024;4
21221;21;1;5;2024;3
21222;21;1;6;2024;5
21223;21;1;7;2024;1
21224;21;1;8;2024;3
21225;21;1;9;2024;1
21226;21;1;10;2024;3
21227;21;1;11;2024;2
21228;21;1;12;2024;3
21229;21;2;1;2024;0
21230;21;2;2;2024;0
21231;21;2;3;2024;1
21232;21;2;4;2024;1
21233;21;2;5;2024;2
21234;21;2;6;2024;0
21235;21;2;7;2024;3
21236;21;2;8;2024;2
21237;21;2;9;2024;1
21238;21;2;10;2024;0
21239;21;2;11;2024;1
21240;21;2;12;2024;0
21241;21;23;1;2024;6
21242;21;23;2;2024;2
21243;21;23;3;2024;5
21244;21;23;4;2024;8
21245;21;23;5;2024;2
21246;21;23;6;2024;5
21247;21;23;7;2024;10
21248;21;23;8;2024;5
21249;21;23;9;2024;2
21250;21;23;10;2024;6
21251;21;23;11;2024;4
21252;21;23;12;2024;2
21253;21;7;1;2024;1
21254;21;7;2;2024;0
21255;21;7;3;2024;1
21256;21;7;4;2024;1
21257;21;7;5;2024;0
21258;21;7;6;2024;1
21259;21;7;7;2024;0
21260;21;7;8;2024;0
21261;21;7;9;2024;1
21262;21;7;10;2024;1
21263;21;7;11;2024;1
21264;21;7;12;2024;0
21265;21;27;1;2024;0
21266;21;27;2;2024;0
21267;21;27;3;2024;0
21268;21;27;4;2024;0
21269;21;27;5;2024;0
21270;21;27;6;2024;0
21271;21;27;7;2024;0
21272;21;27;8;2024;0
21273;21;27;9;2024;0
21274;21;27;10;2024;0
21275;21;27;11;2024;0
21276;21;27;12;2024;0
21277;21;28;1;2024;0
21278;21;28;2;2024;0
21279;21;28;3;2024;0
21280;21;28;4;2024;0
21281;21;28;5;2024;0
21282;21;28;6;2024;0
21283;21;28;7;2024;0
21284;21;28;8;2024;0
21285;21;28;9;2024;0
21286;21;28;10;2024;0
21287;21;28;11;2024;0
21288;21;28;12;2024;0
21289;21;29;1;2024;10
21290;21;29;2;2024;1
21291;21;29;3;2024;7
21292;21;29;4;2024;8
21293;21;29;5;2024;8
21294;21;29;6;2024;11
21295;21;29;7;2024;2
21296;21;29;8;2024;7
21297;21;29;9;2024;3
21298;21;29;10;2024;5
21299;21;29;11;2024;5
21300;21;29;12;2024;5
21301;21;30;1;2024;1
21302;21;30;2;2024;0
21303;21;30;3;2024;3
21304;21;30;4;2024;1
21305;21;30;5;2024;0
21306;21;30;6;2024;0
21307;21;30;7;2024;1
21308;21;30;8;2024;0
21309;21;30;9;2024;0
21310;21;30;10;2024;0
21311;21;30;11;2024;1
21312;21;30;12;2024;1
21313;21;3;1;2024;12
21314;21;3;2;2024;12
21315;21;3;3;2024;10
21316;21;3;4;2024;16
21317;21;3;5;2024;18
21318;21;3;6;2024;10
21319;21;3;7;2024;16
21320;21;3;8;2024;18
21321;21;3;9;2024;15
21322;21;3;10;2024;11
21323;21;3;11;2024;11
21324;21;3;12;2024;15
21325;21;8;1;2024;6
21326;21;8;2;2024;0
21327;21;8;3;2024;4
21328;21;8;4;2024;2
21329;21;8;5;2024;1
21330;21;8;6;2024;6
21331;21;8;7;2024;1
21332;21;8;8;2024;0
21333;21;8;9;2024;0
21334;21;8;10;2024;0
21335;21;8;11;2024;3
21336;21;8;12;2024;1
21337;21;4;1;2024;0
21338;21;4;2;2024;0
21339;21;4;3;2024;0
21340;21;4;4;2024;0
21341;21;4;5;2024;0
21342;21;4;6;2024;0
21343;21;4;7;2024;1
21344;21;4;8;2024;0
21345;21;4;9;2024;1
21346;21;4;10;2024;0
21347;21;4;11;2024;0
21348;21;4;12;2024;0
21349;21;31;1;2024;3
21350;21;31;2;2024;1
21351;21;31;3;2024;0
21352;21;31;4;2024;0
21353;21;31;5;2024;2
21354;21;31;6;2024;0
21355;21;31;7;2024;0
21356;21;31;8;2024;0
21357;21;31;9;2024;0
21358;21;31;10;2024;0
21359;21;31;11;2024;0
21360;21;31;12;2024;0
21361;21;6;1;2024;0
21362;21;6;2;2024;0
21363;21;6;3;2024;0
21364;21;6;4;2024;0
21365;21;6;5;2024;1
21366;21;6;6;2024;1
21367;21;6;7;2024;0
21368;21;6;8;2024;0
21369;21;6;9;2024;0
21370;21;6;10;2024;0
21371;21;6;11;2024;0
21372;21;6;12;2024;1
21373;21;13;1;2024;4
21374;21;13;2;2024;0
21375;21;13;3;2024;1
21376;21;13;4;2024;0
21377;21;13;5;2024;0
21378;21;13;6;2024;1
21379;21;13;7;2024;0
21380;21;13;8;2024;0
21381;21;13;9;2024;1
21382;21;13;10;2024;6
21383;21;13;11;2024;1
21384;21;13;12;2024;0
21385;21;19;1;2024;0
21386;21;19;2;2024;0
21387;21;19;3;2024;0
21388;21;19;4;2024;0
21389;21;19;5;2024;0
21390;21;19;6;2024;0
21391;21;19;7;2024;0
21392;21;19;8;2024;0
21393;21;19;9;2024;0
21394;21;19;10;2024;0
21395;21;19;11;2024;0
21396;21;19;12;2024;0
21397;21;11;1;2024;2
21398;21;11;2;2024;0
21399;21;11;3;2024;5
21400;21;11;4;2024;2
21401;21;11;5;2024;0
21402;21;11;6;2024;3
21403;21;11;7;2024;2
21404;21;11;8;2024;0
21405;21;11;9;2024;2
21406;21;11;10;2024;4
21407;21;11;11;2024;5
21408;21;11;12;2024;6
21409;21;32;1;2024;1
21410;21;32;2;2024;1
21411;21;32;3;2024;4
21412;21;32;4;2024;2
21413;21;32;5;2024;1
21414;21;32;6;2024;4
21415;21;32;7;2024;1
21416;21;32;8;2024;1
21417;21;32;9;2024;2
21418;21;32;10;2024;0
21419;21;32;11;2024;1
21420;21;32;12;2024;0
21421;22;1;1;2020;4
21422;22;1;2;2020;3
21423;22;1;3;2020;4
21424;22;1;4;2020;2
21425;22;1;5;2020;7
21426;22;1;6;2020;5
21427;22;1;7;2020;5
21428;22;1;8;2020;7
21429;22;1;9;2020;4
21430;22;1;10;2020;6
21431;22;1;11;2020;5
21432;22;1;12;2020;2
21433;22;2;1;2020;12
21434;22;2;2;2020;13
21435;22;2;3;2020;10
21436;22;2;4;2020;5
21437;22;2;5;2020;3
21438;22;2;6;2020;4
21439;22;2;7;2020;4
21440;22;2;8;2020;4
21441;22;2;9;2020;4
21442;22;2;10;2020;3
21443;22;2;11;2020;8
21444;22;2;12;2020;8
21445;22;23;1;2020;49
21446;22;23;2;2020;37
21447;22;23;3;2020;37
21448;22;23;4;2020;35
21449;22;23;5;2020;38
21450;22;23;6;2020;28
21451;22;23;7;2020;29
21452;22;23;8;2020;32
21453;22;23;9;2020;19
21454;22;23;10;2020;18
21455;22;23;11;2020;24
21456;22;23;12;2020;19
21457;22;7;1;2020;4
21458;22;7;2;2020;5
21459;22;7;3;2020;4
21460;22;7;4;2020;3
21461;22;7;5;2020;3
21462;22;7;6;2020;3
21463;22;7;7;2020;5
21464;22;7;8;2020;4
21465;22;7;9;2020;3
21466;22;7;10;2020;0
21467;22;7;11;2020;4
21468;22;7;12;2020;2
21469;22;27;1;2020;0
21470;22;27;2;2020;0
21471;22;27;3;2020;0
21472;22;27;4;2020;0
21473;22;27;5;2020;0
21474;22;27;6;2020;0
21475;22;27;7;2020;0
21476;22;27;8;2020;0
21477;22;27;9;2020;0
21478;22;27;10;2020;1
21479;22;27;11;2020;0
21480;22;27;12;2020;0
21481;22;28;1;2020;0
21482;22;28;2;2020;0
21483;22;28;3;2020;0
21484;22;28;4;2020;0
21485;22;28;5;2020;0
21486;22;28;6;2020;0
21487;22;28;7;2020;0
21488;22;28;8;2020;0
21489;22;28;9;2020;0
21490;22;28;10;2020;0
21491;22;28;11;2020;0
21492;22;28;12;2020;0
21493;22;29;1;2020;69
21494;22;29;2;2020;71
21495;22;29;3;2020;50
21496;22;29;4;2020;38
21497;22;29;5;2020;37
21498;22;29;6;2020;22
21499;22;29;7;2020;24
21500;22;29;8;2020;34
21501;22;29;9;2020;26
21502;22;29;10;2020;25
21503;22;29;11;2020;43
21504;22;29;12;2020;38
21505;22;30;1;2020;9
21506;22;30;2;2020;11
21507;22;30;3;2020;14
21508;22;30;4;2020;19
21509;22;30;5;2020;11
21510;22;30;6;2020;11
21511;22;30;7;2020;9
21512;22;30;8;2020;10
21513;22;30;9;2020;9
21514;22;30;10;2020;11
21515;22;30;11;2020;2
21516;22;30;12;2020;7
21517;22;3;1;2020;277
21518;22;3;2;2020;271
21519;22;3;3;2020;215
21520;22;3;4;2020;100
21521;22;3;5;2020;168
21522;22;3;6;2020;159
21523;22;3;7;2020;170
21524;22;3;8;2020;190
21525;22;3;9;2020;210
21526;22;3;10;2020;182
21527;22;3;11;2020;185
21528;22;3;12;2020;170
21529;22;8;1;2020;49
21530;22;8;2;2020;40
21531;22;8;3;2020;37
21532;22;8;4;2020;29
21533;22;8;5;2020;20
21534;22;8;6;2020;16
21535;22;8;7;2020;20
21536;22;8;8;2020;17
21537;22;8;9;2020;15
21538;22;8;10;2020;22
21539;22;8;11;2020;20
21540;22;8;12;2020;24
21541;22;4;1;2020;20
21542;22;4;2;2020;34
21543;22;4;3;2020;24
21544;22;4;4;2020;11
21545;22;4;5;2020;32
21546;22;4;6;2020;28
21547;22;4;7;2020;20
21548;22;4;8;2020;14
21549;22;4;9;2020;9
21550;22;4;10;2020;4
21551;22;4;11;2020;6
21552;22;4;12;2020;7
21553;22;31;1;2020;14
21554;22;31;2;2020;13
21555;22;31;3;2020;7
21556;22;31;4;2020;5
21557;22;31;5;2020;4
21558;22;31;6;2020;5
21559;22;31;7;2020;3
21560;22;31;8;2020;4
21561;22;31;9;2020;5
21562;22;31;10;2020;9
21563;22;31;11;2020;6
21564;22;31;12;2020;8
21565;22;6;1;2020;3
21566;22;6;2;2020;3
21567;22;6;3;2020;5
21568;22;6;4;2020;6
21569;22;6;5;2020;7
21570;22;6;6;2020;2
21571;22;6;7;2020;2
21572;22;6;8;2020;2
21573;22;6;9;2020;1
21574;22;6;10;2020;3
21575;22;6;11;2020;1
21576;22;6;12;2020;4
21577;22;13;1;2020;7
21578;22;13;2;2020;6
21579;22;13;3;2020;5
21580;22;13;4;2020;4
21581;22;13;5;2020;3
21582;22;13;6;2020;0
21583;22;13;7;2020;2
21584;22;13;8;2020;6
21585;22;13;9;2020;8
21586;22;13;10;2020;4
21587;22;13;11;2020;5
21588;22;13;12;2020;6
21589;22;19;1;2020;0
21590;22;19;2;2020;1
21591;22;19;3;2020;2
21592;22;19;4;2020;1
21593;22;19;5;2020;0
21594;22;19;6;2020;1
21595;22;19;7;2020;1
21596;22;19;8;2020;2
21597;22;19;9;2020;0
21598;22;19;10;2020;0
21599;22;19;11;2020;1
21600;22;19;12;2020;3
21601;22;11;1;2020;19
21602;22;11;2;2020;13
21603;22;11;3;2020;15
21604;22;11;4;2020;16
21605;22;11;5;2020;17
21606;22;11;6;2020;15
21607;22;11;7;2020;19
21608;22;11;8;2020;16
21609;22;11;9;2020;20
21610;22;11;10;2020;11
21611;22;11;11;2020;12
21612;22;11;12;2020;16
21613;22;32;1;2020;28
21614;22;32;2;2020;16
21615;22;32;3;2020;25
21616;22;32;4;2020;22
21617;22;32;5;2020;21
21618;22;32;6;2020;26
21619;22;32;7;2020;36
21620;22;32;8;2020;33
21621;22;32;9;2020;39
21622;22;32;10;2020;23
21623;22;32;11;2020;26
21624;22;32;12;2020;30
21625;22;1;1;2021;2
21626;22;1;2;2021;6
21627;22;1;3;2021;7
21628;22;1;4;2021;1
21629;22;1;5;2021;4
21630;22;1;6;2021;3
21631;22;1;7;2021;5
21632;22;1;8;2021;3
21633;22;1;9;2021;8
21634;22;1;10;2021;6
21635;22;1;11;2021;4
21636;22;1;12;2021;4
21637;22;2;1;2021;14
21638;22;2;2;2021;6
21639;22;2;3;2021;4
21640;22;2;4;2021;10
21641;22;2;5;2021;11
21642;22;2;6;2021;16
21643;22;2;7;2021;18
21644;22;2;8;2021;17
21645;22;2;9;2021;10
21646;22;2;10;2021;13
21647;22;2;11;2021;11
21648;22;2;12;2021;10
21649;22;23;1;2021;26
21650;22;23;2;2021;25
21651;22;23;3;2021;36
21652;22;23;4;2021;27
21653;22;23;5;2021;27
21654;22;23;6;2021;30
21655;22;23;7;2021;32
21656;22;23;8;2021;24
21657;22;23;9;2021;27
21658;22;23;10;2021;28
21659;22;23;11;2021;19
21660;22;23;12;2021;23
21661;22;7;1;2021;2
21662;22;7;2;2021;2
21663;22;7;3;2021;2
21664;22;7;4;2021;1
21665;22;7;5;2021;3
21666;22;7;6;2021;1
21667;22;7;7;2021;1
21668;22;7;8;2021;2
21669;22;7;9;2021;1
21670;22;7;10;2021;2
21671;22;7;11;2021;2
21672;22;7;12;2021;1
21673;22;27;1;2021;0
21674;22;27;2;2021;0
21675;22;27;3;2021;0
21676;22;27;4;2021;0
21677;22;27;5;2021;1
21678;22;27;6;2021;1
21679;22;27;7;2021;0
21680;22;27;8;2021;0
21681;22;27;9;2021;0
21682;22;27;10;2021;0
21683;22;27;11;2021;0
21684;22;27;12;2021;0
21685;22;28;1;2021;0
21686;22;28;2;2021;0
21687;22;28;3;2021;0
21688;22;28;4;2021;0
21689;22;28;5;2021;1
21690;22;28;6;2021;1
21691;22;28;7;2021;1
21692;22;28;8;2021;0
21693;22;28;9;2021;0
21694;22;28;10;2021;0
21695;22;28;11;2021;0
21696;22;28;12;2021;0
21697;22;29;1;2021;41
21698;22;29;2;2021;34
21699;22;29;3;2021;24
21700;22;29;4;2021;39
21701;22;29;5;2021;24
21702;22;29;6;2021;36
21703;22;29;7;2021;35
21704;22;29;8;2021;33
21705;22;29;9;2021;32
21706;22;29;10;2021;31
21707;22;29;11;2021;28
21708;22;29;12;2021;31
21709;22;30;1;2021;8
21710;22;30;2;2021;9
21711;22;30;3;2021;2
21712;22;30;4;2021;5
21713;22;30;5;2021;13
21714;22;30;6;2021;7
21715;22;30;7;2021;6
21716;22;30;8;2021;11
21717;22;30;9;2021;3
21718;22;30;10;2021;7
21719;22;30;11;2021;7
21720;22;30;12;2021;11
21721;22;3;1;2021;187
21722;22;3;2;2021;173
21723;22;3;3;2021;163
21724;22;3;4;2021;214
21725;22;3;5;2021;201
21726;22;3;6;2021;174
21727;22;3;7;2021;157
21728;22;3;8;2021;123
21729;22;3;9;2021;150
21730;22;3;10;2021;156
21731;22;3;11;2021;143
21732;22;3;12;2021;137
21733;22;8;1;2021;27
21734;22;8;2;2021;20
21735;22;8;3;2021;17
21736;22;8;4;2021;30
21737;22;8;5;2021;25
21738;22;8;6;2021;27
21739;22;8;7;2021;39
21740;22;8;8;2021;26
21741;22;8;9;2021;27
21742;22;8;10;2021;30
21743;22;8;11;2021;24
21744;22;8;12;2021;23
21745;22;4;1;2021;8
21746;22;4;2;2021;24
21747;22;4;3;2021;15
21748;22;4;4;2021;11
21749;22;4;5;2021;21
21750;22;4;6;2021;6
21751;22;4;7;2021;9
21752;22;4;8;2021;24
21753;22;4;9;2021;25
21754;22;4;10;2021;14
21755;22;4;11;2021;19
21756;22;4;12;2021;45
21757;22;31;1;2021;6
21758;22;31;2;2021;10
21759;22;31;3;2021;5
21760;22;31;4;2021;4
21761;22;31;5;2021;11
21762;22;31;6;2021;9
21763;22;31;7;2021;6
21764;22;31;8;2021;3
21765;22;31;9;2021;2
21766;22;31;10;2021;10
21767;22;31;11;2021;4
21768;22;31;12;2021;3
21769;22;6;1;2021;7
21770;22;6;2;2021;3
21771;22;6;3;2021;4
21772;22;6;4;2021;6
21773;22;6;5;2021;5
21774;22;6;6;2021;4
21775;22;6;7;2021;3
21776;22;6;8;2021;2
21777;22;6;9;2021;2
21778;22;6;10;2021;3
21779;22;6;11;2021;7
21780;22;6;12;2021;1
21781;22;13;1;2021;5
21782;22;13;2;2021;2
21783;22;13;3;2021;5
21784;22;13;4;2021;9
21785;22;13;5;2021;6
21786;22;13;6;2021;6
21787;22;13;7;2021;4
21788;22;13;8;2021;4
21789;22;13;9;2021;4
21790;22;13;10;2021;6
21791;22;13;11;2021;2
21792;22;13;12;2021;5
21793;22;19;1;2021;0
21794;22;19;2;2021;0
21795;22;19;3;2021;0
21796;22;19;4;2021;1
21797;22;19;5;2021;3
21798;22;19;6;2021;1
21799;22;19;7;2021;0
21800;22;19;8;2021;1
21801;22;19;9;2021;0
21802;22;19;10;2021;2
21803;22;19;11;2021;0
21804;22;19;12;2021;1
21805;22;11;1;2021;13
21806;22;11;2;2021;14
21807;22;11;3;2021;14
21808;22;11;4;2021;10
21809;22;11;5;2021;12
21810;22;11;6;2021;14
21811;22;11;7;2021;20
21812;22;11;8;2021;12
21813;22;11;9;2021;10
21814;22;11;10;2021;12
21815;22;11;11;2021;7
21816;22;11;12;2021;10
21817;22;32;1;2021;20
21818;22;32;2;2021;19
21819;22;32;3;2021;26
21820;22;32;4;2021;13
21821;22;32;5;2021;33
21822;22;32;6;2021;22
21823;22;32;7;2021;19
21824;22;32;8;2021;16
21825;22;32;9;2021;12
21826;22;32;10;2021;24
21827;22;32;11;2021;24
21828;22;32;12;2021;19
21829;22;1;1;2022;2
21830;22;1;2;2022;7
21831;22;1;3;2022;4
21832;22;1;4;2022;9
21833;22;1;5;2022;3
21834;22;1;6;2022;4
21835;22;1;7;2022;10
21836;22;1;8;2022;12
21837;22;1;9;2022;9
21838;22;1;10;2022;8
21839;22;1;11;2022;4
21840;22;1;12;2022;6
21841;22;2;1;2022;6
21842;22;2;2;2022;15
21843;22;2;3;2022;14
21844;22;2;4;2022;9
21845;22;2;5;2022;13
21846;22;2;6;2022;7
21847;22;2;7;2022;5
21848;22;2;8;2022;7
21849;22;2;9;2022;10
21850;22;2;10;2022;5
21851;22;2;11;2022;5
21852;22;2;12;2022;9
21853;22;23;1;2022;40
21854;22;23;2;2022;37
21855;22;23;3;2022;27
21856;22;23;4;2022;37
21857;22;23;5;2022;41
21858;22;23;6;2022;34
21859;22;23;7;2022;38
21860;22;23;8;2022;34
21861;22;23;9;2022;35
21862;22;23;10;2022;32
21863;22;23;11;2022;24
21864;22;23;12;2022;32
21865;22;7;1;2022;1
21866;22;7;2;2022;1
21867;22;7;3;2022;2
21868;22;7;4;2022;0
21869;22;7;5;2022;1
21870;22;7;6;2022;1
21871;22;7;7;2022;5
21872;22;7;8;2022;0
21873;22;7;9;2022;1
21874;22;7;10;2022;3
21875;22;7;11;2022;3
21876;22;7;12;2022;0
21877;22;27;1;2022;0
21878;22;27;2;2022;0
21879;22;27;3;2022;0
21880;22;27;4;2022;0
21881;22;27;5;2022;0
21882;22;27;6;2022;0
21883;22;27;7;2022;0
21884;22;27;8;2022;0
21885;22;27;9;2022;1
21886;22;27;10;2022;1
21887;22;27;11;2022;0
21888;22;27;12;2022;0
21889;22;28;1;2022;0
21890;22;28;2;2022;0
21891;22;28;3;2022;0
21892;22;28;4;2022;0
21893;22;28;5;2022;0
21894;22;28;6;2022;0
21895;22;28;7;2022;0
21896;22;28;8;2022;0
21897;22;28;9;2022;0
21898;22;28;10;2022;0
21899;22;28;11;2022;0
21900;22;28;12;2022;0
21901;22;29;1;2022;31
21902;22;29;2;2022;28
21903;22;29;3;2022;28
21904;22;29;4;2022;15
21905;22;29;5;2022;32
21906;22;29;6;2022;32
21907;22;29;7;2022;45
21908;22;29;8;2022;10
21909;22;29;9;2022;32
21910;22;29;10;2022;24
21911;22;29;11;2022;18
21912;22;29;12;2022;29
21913;22;30;1;2022;8
21914;22;30;2;2022;8
21915;22;30;3;2022;10
21916;22;30;4;2022;6
21917;22;30;5;2022;8
21918;22;30;6;2022;12
21919;22;30;7;2022;7
21920;22;30;8;2022;5
21921;22;30;9;2022;5
21922;22;30;10;2022;5
21923;22;30;11;2022;13
21924;22;30;12;2022;8
21925;22;3;1;2022;102
21926;22;3;2;2022;139
21927;22;3;3;2022;138
21928;22;3;4;2022;145
21929;22;3;5;2022;157
21930;22;3;6;2022;154
21931;22;3;7;2022;179
21932;22;3;8;2022;175
21933;22;3;9;2022;135
21934;22;3;10;2022;154
21935;22;3;11;2022;159
21936;22;3;12;2022;129
21937;22;8;1;2022;18
21938;22;8;2;2022;11
21939;22;8;3;2022;20
21940;22;8;4;2022;9
21941;22;8;5;2022;25
21942;22;8;6;2022;26
21943;22;8;7;2022;21
21944;22;8;8;2022;8
21945;22;8;9;2022;16
21946;22;8;10;2022;20
21947;22;8;11;2022;22
21948;22;8;12;2022;26
21949;22;4;1;2022;57
21950;22;4;2;2022;46
21951;22;4;3;2022;16
21952;22;4;4;2022;29
21953;22;4;5;2022;26
21954;22;4;6;2022;24
21955;22;4;7;2022;28
21956;22;4;8;2022;19
21957;22;4;9;2022;3
21958;22;4;10;2022;5
21959;22;4;11;2022;5
21960;22;4;12;2022;10
21961;22;31;1;2022;8
21962;22;31;2;2022;4
21963;22;31;3;2022;6
21964;22;31;4;2022;5
21965;22;31;5;2022;8
21966;22;31;6;2022;2
21967;22;31;7;2022;7
21968;22;31;8;2022;4
21969;22;31;9;2022;7
21970;22;31;10;2022;3
21971;22;31;11;2022;4
21972;22;31;12;2022;8
21973;22;6;1;2022;3
21974;22;6;2;2022;2
21975;22;6;3;2022;1
21976;22;6;4;2022;1
21977;22;6;5;2022;2
21978;22;6;6;2022;4
21979;22;6;7;2022;1
21980;22;6;8;2022;1
21981;22;6;9;2022;4
21982;22;6;10;2022;4
21983;22;6;11;2022;2
21984;22;6;12;2022;5
21985;22;13;1;2022;4
21986;22;13;2;2022;6
21987;22;13;3;2022;2
21988;22;13;4;2022;6
21989;22;13;5;2022;5
21990;22;13;6;2022;5
21991;22;13;7;2022;6
21992;22;13;8;2022;3
21993;22;13;9;2022;3
21994;22;13;10;2022;10
21995;22;13;11;2022;9
21996;22;13;12;2022;8
21997;22;19;1;2022;0
21998;22;19;2;2022;1
21999;22;19;3;2022;1
22000;22;19;4;2022;1
22001;22;19;5;2022;1
22002;22;19;6;2022;1
22003;22;19;7;2022;1
22004;22;19;8;2022;0
22005;22;19;9;2022;2
22006;22;19;10;2022;0
22007;22;19;11;2022;0
22008;22;19;12;2022;0
22009;22;11;1;2022;11
22010;22;11;2;2022;7
22011;22;11;3;2022;10
22012;22;11;4;2022;8
22013;22;11;5;2022;8
22014;22;11;6;2022;18
22015;22;11;7;2022;11
22016;22;11;8;2022;10
22017;22;11;9;2022;13
22018;22;11;10;2022;5
22019;22;11;11;2022;9
22020;22;11;12;2022;12
22021;22;32;1;2022;18
22022;22;32;2;2022;11
22023;22;32;3;2022;17
22024;22;32;4;2022;13
22025;22;32;5;2022;16
22026;22;32;6;2022;18
22027;22;32;7;2022;14
22028;22;32;8;2022;19
22029;22;32;9;2022;25
22030;22;32;10;2022;22
22031;22;32;11;2022;11
22032;22;32;12;2022;17
