id;mes;ano;RegiaoAdministrativa;natureza;quantidade
386;2;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;10
387;3;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;6
388;4;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;4
389;5;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;3
390;6;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;0
391;7;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;0
392;8;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;2
393;9;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;0
394;10;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;5
395;11;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;2
396;12;2021;ARNIQUEIRA;TRÁFICO DE DROGAS;4
397;1;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;6
398;2;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;18
399;3;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;11
400;4;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;4
401;5;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;3
402;6;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;1
403;7;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;1
404;8;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;5
405;9;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;10
406;10;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;8
407;11;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;10
408;12;2021;ARNIQUEIRA;USO E PORTE DE DROGAS;7
409;1;2022;ARNIQUEIRA;ESTUPRO;1
410;2;2022;ARNIQUEIRA;ESTUPRO;0
411;3;2022;ARNIQUEIRA;ESTUPRO;1
412;4;2022;ARNIQUEIRA;ESTUPRO;1
413;5;2022;ARNIQUEIRA;ESTUPRO;1
414;6;2022;ARNIQUEIRA;ESTUPRO;0
415;7;2022;ARNIQUEIRA;ESTUPRO;2
416;8;2022;ARNIQUEIRA;ESTUPRO;2
417;9;2022;ARNIQUEIRA;ESTUPRO;0
418;10;2022;ARNIQUEIRA;ESTUPRO;1
419;11;2022;ARNIQUEIRA;ESTUPRO;0
420;12;2022;ARNIQUEIRA;ESTUPRO;3
421;1;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
422;2;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
423;3;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
424;4;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
425;5;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
426;6;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;2
427;7;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
428;8;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;0
429;9;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;2
430;10;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;2
431;11;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
432;12;2022;ARNIQUEIRA;FURTO A TRANSEUNTE;1
433;1;2022;ARNIQUEIRA;FURTO EM VEÍCULO;3
434;2;2022;ARNIQUEIRA;FURTO EM VEÍCULO;1
435;3;2022;ARNIQUEIRA;FURTO EM VEÍCULO;3
436;4;2022;ARNIQUEIRA;FURTO EM VEÍCULO;3
437;5;2022;ARNIQUEIRA;FURTO EM VEÍCULO;3
438;6;2022;ARNIQUEIRA;FURTO EM VEÍCULO;7
439;7;2022;ARNIQUEIRA;FURTO EM VEÍCULO;12
440;8;2022;ARNIQUEIRA;FURTO EM VEÍCULO;5
441;9;2022;ARNIQUEIRA;FURTO EM VEÍCULO;6
442;10;2022;ARNIQUEIRA;FURTO EM VEÍCULO;8
443;11;2022;ARNIQUEIRA;FURTO EM VEÍCULO;9
444;12;2022;ARNIQUEIRA;FURTO EM VEÍCULO;2
445;1;2022;ARNIQUEIRA;HOMICÍDIO;1
446;2;2022;ARNIQUEIRA;HOMICÍDIO;0
447;3;2022;ARNIQUEIRA;HOMICÍDIO;0
448;4;2022;ARNIQUEIRA;HOMICÍDIO;0
449;5;2022;ARNIQUEIRA;HOMICÍDIO;0
450;6;2022;ARNIQUEIRA;HOMICÍDIO;0
451;7;2022;ARNIQUEIRA;HOMICÍDIO;0
452;8;2022;ARNIQUEIRA;HOMICÍDIO;0
453;9;2022;ARNIQUEIRA;HOMICÍDIO;1
454;10;2022;ARNIQUEIRA;HOMICÍDIO;0
455;11;2022;ARNIQUEIRA;HOMICÍDIO;1
456;12;2022;ARNIQUEIRA;HOMICÍDIO;1
457;1;2022;ARNIQUEIRA;LATROCÍNIO;0
458;2;2022;ARNIQUEIRA;LATROCÍNIO;0
459;3;2022;ARNIQUEIRA;LATROCÍNIO;0
460;4;2022;ARNIQUEIRA;LATROCÍNIO;0
461;5;2022;ARNIQUEIRA;LATROCÍNIO;0
462;6;2022;ARNIQUEIRA;LATROCÍNIO;0
463;7;2022;ARNIQUEIRA;LATROCÍNIO;0
464;8;2022;ARNIQUEIRA;LATROCÍNIO;0
465;9;2022;ARNIQUEIRA;LATROCÍNIO;0
466;10;2022;ARNIQUEIRA;LATROCÍNIO;0
467;11;2022;ARNIQUEIRA;LATROCÍNIO;0
468;12;2022;ARNIQUEIRA;LATROCÍNIO;1
469;1;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
470;2;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
471;3;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;1
472;4;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
473;5;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
474;6;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
475;7;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
476;8;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
477;9;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
478;10;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
479;11;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
480;12;2022;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
481;1;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
482;2;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
483;3;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
484;4;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;6
485;5;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
486;6;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;5
487;7;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;6
488;8;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;5
489;9;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
490;10;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;9
491;11;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
492;12;2022;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;5
493;1;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
494;2;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
495;3;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
496;4;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;1
497;5;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
498;6;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;2
499;7;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
500;8;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
501;9;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;3
502;10;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
503;11;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;1
504;12;2022;ARNIQUEIRA;POSSE/PORTE DE ARMA;2
505;1;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;9
506;2;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;17
507;3;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;17
508;4;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;11
509;5;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;7
510;6;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
511;7;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;11
512;8;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
513;9;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;12
514;10;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
515;11;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;10
516;12;2022;ARNIQUEIRA;ROUBO A TRANSEUNTE;8
517;1;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;4
518;2;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;2
519;3;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;1
520;4;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;1
521;5;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;0
522;6;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;3
523;7;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;0
524;8;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;1
525;9;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;0
526;10;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;5
527;11;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;2
528;12;2022;ARNIQUEIRA;ROUBO DE VEÍCULO;1
529;1;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
530;2;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
531;3;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
532;4;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
533;5;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
534;6;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
535;7;2022;ARNIQUEIRA;ROUBO EM COLETIVO;2
536;8;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
537;9;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
538;10;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
539;11;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
540;12;2022;ARNIQUEIRA;ROUBO EM COLETIVO;0
541;1;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
542;2;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;1
543;3;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
544;4;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
545;5;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;1
546;6;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
547;7;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
548;8;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
549;9;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
550;10;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;1
551;11;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
552;12;2022;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
553;1;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
554;2;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
555;3;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
556;4;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
557;5;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
558;6;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
559;7;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
560;8;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
561;9;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
562;10;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
563;11;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
564;12;2022;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
565;1;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
566;2;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;2
567;3;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
568;4;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
569;5;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
570;6;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
571;7;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;1
572;8;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
573;9;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
574;10;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;1
575;11;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;1
576;12;2022;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;1
577;1;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
578;2;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
579;3;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
580;4;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
581;5;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
582;6;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
583;7;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
584;8;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
585;9;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
586;10;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
587;11;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;1
588;12;2022;ARNIQUEIRA;TENTATIVA DE LATROCÍNIO;0
589;1;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;3
590;2;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;6
591;3;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;4
592;4;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;1
593;5;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;2
594;6;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;7
595;7;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;5
596;8;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;2
597;9;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;0
598;10;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;1
599;11;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;3
600;12;2022;ARNIQUEIRA;TRÁFICO DE DROGAS;1
601;1;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;10
602;2;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;6
603;3;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;11
604;4;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;3
605;5;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;3
606;6;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;6
607;7;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;8
608;8;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;4
609;9;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;4
610;10;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;4
611;11;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;4
612;12;2022;ARNIQUEIRA;USO E PORTE DE DROGAS;8
613;1;2023;ARNIQUEIRA;ESTUPRO;3
614;2;2023;ARNIQUEIRA;ESTUPRO;0
615;3;2023;ARNIQUEIRA;ESTUPRO;0
616;4;2023;ARNIQUEIRA;ESTUPRO;3
617;5;2023;ARNIQUEIRA;ESTUPRO;0
618;6;2023;ARNIQUEIRA;ESTUPRO;0
619;7;2023;ARNIQUEIRA;ESTUPRO;2
620;8;2023;ARNIQUEIRA;ESTUPRO;2
621;9;2023;ARNIQUEIRA;ESTUPRO;2
622;10;2023;ARNIQUEIRA;ESTUPRO;0
623;11;2023;ARNIQUEIRA;ESTUPRO;0
624;12;2023;ARNIQUEIRA;ESTUPRO;1
625;1;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;3
626;2;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;2
627;3;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;0
628;4;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;0
629;5;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;1
630;6;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;1
631;7;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;0
632;8;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;1
633;9;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;0
634;10;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;1
635;11;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;1
636;12;2023;ARNIQUEIRA;FURTO A TRANSEUNTE;1
637;1;2023;ARNIQUEIRA;FURTO EM VEÍCULO;6
638;2;2023;ARNIQUEIRA;FURTO EM VEÍCULO;9
639;3;2023;ARNIQUEIRA;FURTO EM VEÍCULO;2
640;4;2023;ARNIQUEIRA;FURTO EM VEÍCULO;5
641;5;2023;ARNIQUEIRA;FURTO EM VEÍCULO;7
642;6;2023;ARNIQUEIRA;FURTO EM VEÍCULO;2
643;7;2023;ARNIQUEIRA;FURTO EM VEÍCULO;7
644;8;2023;ARNIQUEIRA;FURTO EM VEÍCULO;13
645;9;2023;ARNIQUEIRA;FURTO EM VEÍCULO;9
646;10;2023;ARNIQUEIRA;FURTO EM VEÍCULO;2
647;11;2023;ARNIQUEIRA;FURTO EM VEÍCULO;6
648;12;2023;ARNIQUEIRA;FURTO EM VEÍCULO;3
649;1;2023;ARNIQUEIRA;HOMICÍDIO;0
650;2;2023;ARNIQUEIRA;HOMICÍDIO;0
651;3;2023;ARNIQUEIRA;HOMICÍDIO;0
652;4;2023;ARNIQUEIRA;HOMICÍDIO;0
653;5;2023;ARNIQUEIRA;HOMICÍDIO;1
654;6;2023;ARNIQUEIRA;HOMICÍDIO;0
655;7;2023;ARNIQUEIRA;HOMICÍDIO;0
656;8;2023;ARNIQUEIRA;HOMICÍDIO;3
657;9;2023;ARNIQUEIRA;HOMICÍDIO;0
658;10;2023;ARNIQUEIRA;HOMICÍDIO;0
659;11;2023;ARNIQUEIRA;HOMICÍDIO;0
660;12;2023;ARNIQUEIRA;HOMICÍDIO;0
661;1;2023;ARNIQUEIRA;LATROCÍNIO;0
662;2;2023;ARNIQUEIRA;LATROCÍNIO;0
663;3;2023;ARNIQUEIRA;LATROCÍNIO;0
664;4;2023;ARNIQUEIRA;LATROCÍNIO;0
665;5;2023;ARNIQUEIRA;LATROCÍNIO;0
666;6;2023;ARNIQUEIRA;LATROCÍNIO;0
667;7;2023;ARNIQUEIRA;LATROCÍNIO;1
668;8;2023;ARNIQUEIRA;LATROCÍNIO;0
669;9;2023;ARNIQUEIRA;LATROCÍNIO;0
670;10;2023;ARNIQUEIRA;LATROCÍNIO;0
671;11;2023;ARNIQUEIRA;LATROCÍNIO;0
672;12;2023;ARNIQUEIRA;LATROCÍNIO;0
673;1;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
674;2;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
675;3;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
676;4;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
677;5;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
678;6;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
679;7;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
680;8;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
681;9;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
682;10;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
683;11;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
684;12;2023;ARNIQUEIRA;LESÃO CORPORAL SEG. DE MORTE;0
685;1;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;6
686;2;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;8
687;3;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
688;4;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
689;5;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
690;6;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
691;7;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;4
692;8;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;4
693;9;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
694;10;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
695;11;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;4
696;12;2023;ARNIQUEIRA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;4
697;1;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;1
698;2;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;5
699;3;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;2
700;4;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
701;5;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
702;6;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;2
703;7;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;1
704;8;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
705;9;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
706;10;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
707;11;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;2
708;12;2023;ARNIQUEIRA;POSSE/PORTE DE ARMA;0
709;1;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;8
710;2;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;7
711;3;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;7
712;4;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;13
713;5;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
714;6;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;5
715;7;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
716;8;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
717;9;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;6
718;10;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;9
719;11;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;3
720;12;2023;ARNIQUEIRA;ROUBO A TRANSEUNTE;8
721;1;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;2
722;2;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;3
723;3;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;1
724;4;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;0
725;5;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;1
726;6;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;1
727;7;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;3
728;8;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;0
729;9;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;0
730;10;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;0
731;11;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;1
732;12;2023;ARNIQUEIRA;ROUBO DE VEÍCULO;1
733;1;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
734;2;2023;ARNIQUEIRA;ROUBO EM COLETIVO;1
735;3;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
736;4;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
737;5;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
738;6;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
739;7;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
740;8;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
741;9;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
742;10;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
743;11;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
744;12;2023;ARNIQUEIRA;ROUBO EM COLETIVO;0
745;1;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
746;2;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
747;3;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
748;4;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;1
749;5;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
750;6;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;1
751;7;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;1
752;8;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
753;9;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
754;10;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
755;11;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
756;12;2023;ARNIQUEIRA;ROUBO EM COMÉRCIO;0
757;1;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
758;2;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;1
759;3;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
760;4;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
761;5;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
762;6;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
763;7;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;1
764;8;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
765;9;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
766;10;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;1
767;11;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
768;12;2023;ARNIQUEIRA;ROUBO EM RESIDÊNCIA;0
769;1;2023;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
770;2;2023;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
771;3;2023;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
772;4;2023;ARNIQUEIRA;TENTATIVA DE HOMICÍDIO;0
